source,comments,timestamp,text_clean,text_refined,text_for_lda,text_for_bertopic
maps,Trimakasih atas pelayanan utk pembuatan Surat Ket Waris..memang pengumpulan dan verifikasi data tdk mudah Alhamdulillah awal Des kmrn SKW sdh rampung smua,,trimakasih atas pelayanan utk pembuatan surat ket waris memang pengumpulan dan verifikasi data tdk mudah alhamdulillah awal des kmrn skw sdh rampung smua,trimakasih atas pelayanan untuk pembuatan surat ket waris memang pengumpulan dan verifikasi data tidak mudah alhamdulillah awal des kmrn skw sudah rampung smua,trimakasih pelayanan pembuatan surat ket waris pengumpulan verifikasi data tidak mudah des kmrn skw rampung smua,trimakasih atas pelayanan untuk pembuatan surat ket waris memang pengumpulan dan verifikasi data tidak mudah alhamdulillah awal des kmrn skw sudah rampung smua
maps,terima kasih.. Pelayanan Terbaik..,,terima kasih pelayanan terbaik,terima kasih pelayanan terbaik,pelayanan terbaik,pelayanan terbaik
maps,"Untuk besok hari libur nataru apakah dukcapil masih tetap buka...
Saya ingin cetak ulang KTP",,untuk besok hari libur nataru apakah dukcapil masih tetap buka saya ingin cetak ulang ktp,untuk besok hari libur nataru apakah dukcapil masih tetap buka saya ingin cetak_ulang ktp,besok libur nataru dukcapil buka cetak_ulang ktp,untuk besok hari libur nataru apakah dukcapil masih tetap buka saya ingin cetak_ulang ktp
maps,"Mau cetak ulang KTP karna KTP saya hilang, sudah urus surat keterangan kehilangan trus langsung ke kecamatan untuk urus etak ulang KTP, ternyata di tolak katanya wajib online, akhirnya online dan sudah di verifikasi  dan tunggu antrian …",,mau cetak ulang ktp karna ktp saya hilang sudah urus surat keterangan kehilangan trus langsung ke kecamatan untuk urus etak ulang ktp ternyata di tolak katanya wajib online akhirnya online dan sudah di verifikasi dan tunggu antrian,mau cetak_ulang ktp karna ktp saya hilang sudah urus surat keterangan kehilangan trus langsung ke kecamatan untuk urus etak ulang ktp ternyata di tolak katanya wajib online akhirnya online dan sudah di verifikasi dan tunggu antrian,cetak_ulang ktp karna ktp hilang urus surat keterangan kehilangan trus langsung kecamatan urus etak ulang ktp tolak wajib online online verifikasi tunggu antrian,mau cetak_ulang ktp karna ktp saya hilang sudah urus surat keterangan kehilangan trus langsung ke kecamatan untuk urus etak ulang ktp ternyata di tolak katanya wajib online akhirnya online dan sudah di verifikasi dan tunggu antrian
maps,"Saya menghubungi via telpon. Saya belum selesai bicara, langsung dimatikan sama petugasnya. Kok gak punya manner ya petugasnya???? Padahal dia bekerja di pelayanan masyarakat dan bekerja untuk pemerintah. Kok manner nya begitu. Tidak memberikan info yg jelas juga #badreputation",,saya menghubungi via telpon saya belum selesai bicara langsung dimatikan sama petugasnya kok gak punya manner ya petugasnya padahal dia bekerja di pelayanan masyarakat dan bekerja untuk pemerintah kok manner nya begitu tidak memberikan info yg jelas juga,saya menghubungi via telpon saya belum selesai bicara langsung dimatikan sama petugasnya kok tidak punya manner ya petugasnya padahal dia bekerja di pelayanan masyarakat dan bekerja untuk pemerintah kok manner nya begitu tidak memberikan info yang jelas juga,menghubungi telpon belum selesai bicara langsung dimatikan petugasnya tidak manner petugasnya pelayanan masyarakat pemerintah manner tidak info,saya menghubungi via telpon saya belum selesai bicara langsung dimatikan sama petugasnya kok tidak punya manner ya petugasnya padahal dia bekerja di pelayanan masyarakat dan bekerja untuk pemerintah kok manner nya begitu tidak memberikan info yang jelas juga
maps,"Aku mesem ae ketika petugas Dispenduk capil menyalahkan kelurahan atas kedatangan-ku yang ternyata sia-sia.
Entah kapan ktp-nya jadi..... …",,aku mesem ae ketika petugas dispenduk capil menyalahkan kelurahan atas kedatangan ku yang ternyata sia sia entah kapan ktp nya jadi,aku mesem ae ketika petugas dispenduk capil menyalahkan kelurahan atas kedatangan ku yang ternyata sia sia entah kapan ktp nya jadi,mesem ae petugas dispenduk capil menyalahkan kelurahan kedatangan ku sia sia ktp,aku mesem ae ketika petugas dispenduk capil menyalahkan kelurahan atas kedatangan ku yang ternyata sia sia entah kapan ktp nya jadi
maps,Pelayanan cs sangat memuaskan. 3 rs floor siola. Trimakasih sdh dibantu mbak front office.,,pelayanan cs sangat memuaskan rs floor siola trimakasih sdh dibantu mbak front office,pelayanan cs sangat memuaskan rs floor siola trimakasih sudah dibantu mbak front office,pelayanan cs memuaskan rs floor trimakasih dibantu mbak front office,pelayanan cs sangat memuaskan rs floor trimakasih sudah dibantu mbak front office
maps,"Sudah hampir 2 minggu akun klampid saya belum juga di verifikasi.
Padahal persyaratan sudah benar dan lengkap. Saya coba untuk batalkan permohonan dengan maksud mengajukan verifikasi ulang. Ternyata setelah di batalkan malah …",,sudah hampir minggu akun klampid saya belum juga di verifikasi padahal persyaratan sudah benar dan lengkap saya coba untuk batalkan permohonan dengan maksud mengajukan verifikasi ulang ternyata setelah di batalkan malah,sudah hampir minggu akun klampid saya belum juga di verifikasi padahal persyaratan sudah benar dan lengkap saya coba untuk batalkan permohonan dengan maksud mengajukan verifikasi ulang ternyata setelah di batalkan malah,akun klampid belum verifikasi persyaratan lengkap coba batalkan permohonan maksud mengajukan verifikasi ulang batalkan,sudah hampir minggu akun klampid saya belum juga di verifikasi padahal persyaratan sudah benar dan lengkap saya coba untuk batalkan permohonan dengan maksud mengajukan verifikasi ulang ternyata setelah di batalkan malah
maps,"Pelayanan Dinas Kependudukan dan Pencatatan Sipil (Disdukcapil) Surabaya memperoleh penilaian yang sangat positif dari masyarakat berkat kecepatan, ketepatan, dan keramahan dalam menangani berbagai kebutuhan administratif penduduk. Dengan …",,pelayanan dinas kependudukan dan pencatatan sipil disdukcapil surabaya memperoleh penilaian yang sangat positif dari masyarakat berkat kecepatan ketepatan dan keramahan dalam menangani berbagai kebutuhan administratif penduduk dengan,pelayanan dinas kependudukan dan pencatatan sipil disdukcapil surabaya memperoleh penilaian yang sangat positif dari masyarakat berkat kecepatan ketepatan dan keramahan dalam menangani berbagai kebutuhan administratif penduduk dengan,pelayanan dinas kependudukan pencatatan sipil disdukcapil memperoleh penilaian positif masyarakat berkat kecepatan ketepatan keramahan menangani kebutuhan administratif penduduk,pelayanan dinas kependudukan dan pencatatan sipil disdukcapil memperoleh penilaian yang sangat positif dari masyarakat berkat kecepatan ketepatan dan keramahan dalam menangani berbagai kebutuhan administratif penduduk dengan
maps,Pelayanan pengaduan Cak Takon lambat responnya  dan tidak jelas follow up nya. Kesalahan penulisan oleh Dispenduk warga yg dibikin susah menunggu revisi akte kelahiran tanpa kepastian. Alasan menunggu pejabat baru tanda tangan digital sudah hampir 2 minggu. Mohon kinerjanya diperbaiki.,,pelayanan pengaduan cak takon lambat responnya dan tidak jelas follow up nya kesalahan penulisan oleh dispenduk warga yg dibikin susah menunggu revisi akte kelahiran tanpa kepastian alasan menunggu pejabat baru tanda tangan digital sudah hampir minggu mohon kinerjanya diperbaiki,pelayanan pengaduan cak takon lambat responnya dan tidak jelas follow up nya kesalahan penulisan oleh dispenduk warga yang dibikin susah menunggu revisi akte kelahiran tanpa kepastian alasan menunggu pejabat baru tanda tangan digital sudah hampir minggu mohon kinerjanya diperbaiki,pelayanan pengaduan cak takon lambat responnya tidak follow up kesalahan penulisan dispenduk warga dibikin susah menunggu revisi akte kelahiran kepastian alasan menunggu pejabat tanda tangan digital kinerjanya diperbaiki,pelayanan pengaduan cak takon lambat responnya dan tidak jelas follow up nya kesalahan penulisan oleh dispenduk warga yang dibikin susah menunggu revisi akte kelahiran tanpa kepastian alasan menunggu pejabat baru tanda tangan digital sudah hampir minggu kinerjanya diperbaiki
maps,"Beri solusi tentang masalah surat yg saya urus,untuk saat ini pelayanan dilayanni lt.7",,beri solusi tentang masalah surat yg saya urus untuk saat ini pelayanan dilayanni lt,beri solusi tentang masalah surat yang saya urus untuk saat ini pelayanan dilayanni lt,solusi surat urus pelayanan dilayanni,beri solusi tentang masalah surat yang saya urus untuk saat ini pelayanan dilayanni lt
maps,"pelayanan penggantian atribut ktp sangat lama, disuruh nunggu 2minggu, sudah jalan 3 bulan gak ada laporan. setelah didatangi disuruh ke kecamatan, sama orang kecamatan ""bisanya di dispenduk ini mas"". balik ke dispenduk dengan membawa …",,pelayanan penggantian atribut ktp sangat lama disuruh nunggu minggu sudah jalan bulan gak ada laporan setelah didatangi disuruh ke kecamatan sama orang kecamatan bisanya di dispenduk ini mas balik ke dispenduk dengan membawa,pelayanan penggantian atribut ktp sangat lama disuruh nunggu minggu sudah jalan bulan tidak ada laporan setelah didatangi disuruh ke kecamatan sama orang kecamatan bisanya di dispenduk ini mas balik ke dispenduk dengan membawa,pelayanan penggantian atribut ktp disuruh nunggu jalan tidak laporan didatangi disuruh kecamatan orang kecamatan dispenduk dispenduk membawa,pelayanan penggantian atribut ktp sangat lama disuruh nunggu minggu sudah jalan bulan tidak ada laporan setelah didatangi disuruh ke kecamatan sama orang kecamatan bisanya di dispenduk ini mas balik ke dispenduk dengan membawa
maps,"Terima masih surabaya..tadi ke kantor pelayanan dukcapil siola sby, walo antrian nunggu 30 org tapi waktu tak terasa karena ada playground buat anak.. pelayanan bagus dan tetap dipertahankan ya
Petugas toiletnya jg ramah",,terima masih surabaya tadi ke kantor pelayanan dukcapil siola sby walo antrian nunggu org tapi waktu tak terasa karena ada playground buat anak pelayanan bagus dan tetap dipertahankan ya petugas toiletnya jg ramah,terima masih surabaya tadi ke kantor pelayanan dukcapil siola surabaya walo antrian nunggu org tapi waktu tak terasa karena ada playground buat anak pelayanan bagus dan tetap dipertahankan ya petugas toiletnya jg ramah,kantor pelayanan dukcapil walo antrian nunggu org tak playground anak pelayanan bagus dipertahankan petugas toiletnya jg ramah,masih tadi ke kantor pelayanan dukcapil walo antrian nunggu org tapi waktu tak terasa karena ada playground buat anak pelayanan bagus dan tetap dipertahankan ya petugas toiletnya jg ramah
maps,"Kenapa permohonan cetak e KTP sampai membutuhkan nomer antrian sekian ribu, kendalanya dimana, ini masalah serius lo... Kinerjanya gimana sebulan belum jadi2, di suruh sabar... Sabarnya harus menunggu berapa bulan lagi, apa tidak ada target …",,kenapa permohonan cetak e ktp sampai membutuhkan nomer antrian sekian ribu kendalanya dimana ini masalah serius lo kinerjanya gimana sebulan belum jadi di suruh sabar sabarnya harus menunggu berapa bulan lagi apa tidak ada target,kenapa permohonan cetak ktp sampai membutuhkan nomer antrian sekian ribu kendalanya dimana ini masalah serius lo kinerjanya gimana sebulan belum jadi di suruh sabar sabarnya harus menunggu berapa bulan lagi apa tidak ada target,permohonan cetak ktp membutuhkan nomer antrian ribu kendalanya lo kinerjanya gimana sebulan belum suruh sabar sabarnya menunggu tidak target,kenapa permohonan cetak ktp sampai membutuhkan nomer antrian sekian ribu kendalanya dimana ini masalah serius lo kinerjanya gimana sebulan belum jadi di suruh sabar sabarnya harus menunggu berapa bulan lagi apa tidak ada target
maps,"Petugas nya ketus semua. G ada senyum, malahan menyalahkan masyarakat nya. Standart pelayanan nya sangat rendah + main hp. Kapok datang lagi, better di online kan semua saja, org2 seperti itu g layak melayani masyarakat",,petugas nya ketus semua g ada senyum malahan menyalahkan masyarakat nya standart pelayanan nya sangat rendah main hp kapok datang lagi better di online kan semua saja org seperti itu g layak melayani masyarakat,petugas nya ketus semua tidak ada senyum malahan menyalahkan masyarakat nya standart pelayanan nya sangat rendah main hp kapok datang lagi better di online kan semua saja org seperti itu tidak layak melayani masyarakat,petugas ketus tidak senyum menyalahkan masyarakat standart pelayanan rendah main hp kapok better online org tidak layak melayani masyarakat,petugas nya ketus semua tidak ada senyum malahan menyalahkan masyarakat nya standart pelayanan nya sangat rendah main hp kapok datang lagi better di online kan semua saja org seperti itu tidak layak melayani masyarakat
maps,Pelayanan sungguh 3xcelent petugas ramah dan profesional. Dilayani dg baik dan gratis. Dispenduk capil lt 3 siola. Sangat membantu,,pelayanan sungguh xcelent petugas ramah dan profesional dilayani dg baik dan gratis dispenduk capil lt siola sangat membantu,pelayanan sungguh xcelent petugas ramah dan profesional dilayani dg baik dan gratis dispenduk capil lt siola sangat membantu,pelayanan xcelent petugas ramah profesional dilayani dg gratis dispenduk capil membantu,pelayanan sungguh xcelent petugas ramah dan profesional dilayani dg baik dan gratis dispenduk capil lt sangat membantu
maps,"Ribet ih.. kalah sama dispenduk kota lain yang prosesnya sat set wat wet. Disuruh sama suami buat ngurus langsung ke dispenduk biar prosesnya cepet.. Karena suami pernah ngurus KK & KTP di dispenduk kota asalnya dan prosesnya cepet, bisa …",,ribet ih kalah sama dispenduk kota lain yang prosesnya sat set wat wet disuruh sama suami buat ngurus langsung ke dispenduk biar prosesnya cepet karena suami pernah ngurus kk ktp di dispenduk kota asalnya dan prosesnya cepet bisa,ribet ih kalah sama dispenduk kota lain yang prosesnya sat set wat wet disuruh sama suami buat ngurus langsung ke dispenduk biar prosesnya cepet karena suami pernah ngurus kartu keluarga ktp di dispenduk kota asalnya dan prosesnya cepet bisa,ribet ih kalah dispenduk kota prosesnya sat set wat wet disuruh suami ngurus langsung dispenduk biar prosesnya cepet suami ngurus kartu keluarga ktp dispenduk kota asalnya prosesnya cepet,ribet ih kalah sama dispenduk kota lain yang prosesnya sat set wat wet disuruh sama suami buat ngurus langsung ke dispenduk biar prosesnya cepet karena suami pernah ngurus kartu keluarga ktp di dispenduk kota asalnya dan prosesnya cepet bisa
maps,"One stop service emang tp mesti sabar dan teliti terkait apa yg mau diurus. Karena banyak loket dan banyak bagian disini. Mulai sim sampe perbankan pun ada semua. Dari akta kematian, kelahiran, pecah kk sampai ijin praktek dokter dan usaha laiinya pun juga bisa",,one stop service emang tp mesti sabar dan teliti terkait apa yg mau diurus karena banyak loket dan banyak bagian disini mulai sim sampe perbankan pun ada semua dari akta kematian kelahiran pecah kk sampai ijin praktek dokter dan usaha laiinya pun juga bisa,one stop service emang tp mesti sabar dan teliti terkait apa yang mau diurus karena banyak loket dan banyak bagian disini mulai sim sampe perbankan pun ada semua dari akta kematian kelahiran pecah kartu keluarga sampai ijin praktek dokter dan usaha laiinya pun juga bisa,one stop service tp sabar teliti terkait diurus loket sim sampe perbankan akta kematian kelahiran pecah kartu keluarga ijin praktek dokter usaha laiinya,one stop service emang tp mesti sabar dan teliti terkait apa yang mau diurus karena banyak loket dan banyak bagian disini mulai sim sampe perbankan pun ada semua dari akta kematian kelahiran pecah kartu keluarga sampai ijin praktek dokter dan usaha laiinya pun juga bisa
maps,"Ya saya sebagai warga sangat terbantu dan mudah dlm pengurusan administrasi kepudukan apa lagi diadakan pelayanan balai di tiap balai RW, sukses sll buat dispenduk capil kota surabaya.",,ya saya sebagai warga sangat terbantu dan mudah dlm pengurusan administrasi kepudukan apa lagi diadakan pelayanan balai di tiap balai rw sukses sll buat dispenduk capil kota surabaya,ya saya sebagai warga sangat terbantu dan mudah dlm pengurusan administrasi kepudukan apa lagi diadakan pelayanan balai di tiap balai rw sukses sll buat dispenduk capil kota surabaya,warga terbantu mudah dlm pengurusan administrasi kepudukan diadakan pelayanan balai balai rw sukses sll dispenduk capil kota,ya saya sebagai warga sangat terbantu dan mudah dlm pengurusan administrasi kepudukan apa lagi diadakan pelayanan balai di tiap balai rw sukses sll buat dispenduk capil kota
